@relation 'AT: Zones9_15k-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.228attr_32-0.225attr_13-0.216attr_20-0.211attr_2-0.202attr_12... numeric
@attribute -0.326attr_18-0.275attr_17+0.269attr_8+0.255attr_3-0.249attr_21... numeric
@attribute 0.315attr_15-0.29attr_31+0.289attr_1-0.273attr_34+0.263attr_12... numeric
@attribute 0.337attr_5-0.3attr_14+0.299attr_23+0.285attr_2-0.277attr_13... numeric
@attribute -0.335attr_10+0.307attr_36+0.302attr_33-0.294attr_13+0.283attr_32... numeric
@attribute 0.439attr_26-0.292attr_6+0.288attr_25+0.287attr_10-0.271attr_28... numeric
@attribute -0.489attr_27-0.301attr_29-0.281attr_30-0.254attr_28-0.237attr_11... numeric
@attribute 0.346attr_32-0.327attr_30+0.305attr_23+0.289attr_12-0.28attr_17... numeric
@attribute '-0.356attr_7-0.347attr_25+0.346attr_33+0.329attr_35+0.29 attr_30...' numeric
@attribute 0.445attr_9-0.344attr_27+0.311attr_29-0.284attr_11+0.262attr_22... numeric
@attribute '-0.445attr_1-0.352attr_33-0.344attr_22+0.302attr_9+0.27 attr_36...' numeric
@attribute '0.47 attr_24-0.363attr_34+0.354attr_1-0.336attr_3-0.278attr_11...' numeric
@attribute 0.638attr_36-0.461attr_34+0.325attr_22-0.234attr_25+0.174attr_19... numeric
@attribute 0.604attr_3-0.344attr_24+0.303attr_29-0.27attr_11-0.233attr_7... numeric
@attribute -0.453attr_11-0.388attr_33-0.284attr_24+0.262attr_9+0.223attr_12... numeric
@attribute -0.714attr_18+0.272attr_9+0.224attr_16+0.203attr_1+0.183attr_19... numeric
@attribute 0.356attr_33+0.273attr_24-0.273attr_16+0.268attr_36-0.259attr_8... numeric
@attribute CLASS {A,AA,ADA,AN,BA,BHA,BI,C,CH,CN,DA,DDA,DDH,DHA,DRA,E,EN,G,GH,HA,I,II,JA,JH,K,KH,KT,LA,MA,MN,MSA,NA,O,OI,OU,PA,PHA,RA,RI,S,SA,T,TA,THA,TTA,U,UN,UU,Y,YA}

@data
-2.587137,-0.185646,0.219728,0.172473,-0.293966,-0.310326,-0.220864,0.647176,0.24528,-1.022784,0.841898,0.055025,-0.180154,-0.702761,-0.38117,-0.115767,0.123034,A
-2.874511,-0.662388,1.454319,1.311676,-0.287833,-0.769862,-0.124017,0.144207,0.525111,-1.207603,0.830568,-0.899963,-0.417507,0.608563,-0.130734,-0.747312,0.285,A
-2.968047,0.005448,0.752286,1.083164,-0.476262,-0.986361,-0.435141,0.177769,0.590164,-0.938356,0.919683,0.161306,0.109197,1.053413,-0.073127,-0.313182,0.321105,A
-0.678709,-0.205706,0.261404,-0.027684,-0.671997,0.322436,4.482039,2.900613,0.082176,0.410622,0.703468,0.01631,-0.121059,0.478588,0.456282,-0.123543,0.120063,A
-3.85143,0.795962,0.534047,0.850711,-0.955155,-0.660398,0.464266,-0.331058,0.568312,-0.805478,-0.156068,-0.865657,0.255013,-0.510504,-0.694752,-0.490305,0.130933,A
-3.977357,-0.622664,1.198363,0.96089,-0.720042,-1.073767,-0.308116,-0.079533,0.705558,-0.838385,1.279955,-0.020836,0.010821,0.982768,-0.196017,-0.851781,0.317536,A
-3.792064,0.469467,0.610891,0.45796,-0.680165,-0.783238,0.308147,-0.439728,-0.213178,-0.238852,0.06079,-0.456633,0.117086,0.024232,-1.100268,-0.708046,0.092167,A
-0.554304,0.028047,-0.21069,-0.378586,-0.892925,-0.088403,4.491297,2.832375,0.165958,0.1649,0.596177,0.277984,-0.107927,0.470617,0.066496,0.153828,0.088045,A
-3.130498,0.184348,0.652875,0.768505,-0.676386,-1.277282,-0.234262,0.202326,0.420814,-0.951667,0.872184,0.23057,0.025197,0.812688,-0.608072,-0.469746,0.516773,A
-2.576087,0.019173,0.866623,0.564615,0.367546,-0.555719,0.267169,1.038933,0.683867,-1.23514,1.023246,0.040682,-0.727452,1.203827,0.360489,0.062902,0.080397,A
-2.589173,0.545027,1.312262,0.700436,-0.570867,-0.314984,0.748768,-0.086469,0.604198,-0.939654,0.580135,-0.291298,0.152612,0.135688,-1.163637,-0.446371,0.341598,A
-1.23696,-0.370796,0.124188,-0.007499,-1.343302,-0.101976,4.773738,2.679463,0.056645,0.239681,0.605097,0.308893,0.01085,0.679396,0.508731,-0.020874,0.063019,A
-3.348996,0.990786,0.356727,0.286165,-0.588837,-0.116308,0.058199,-0.117431,-0.423927,-0.597583,-0.224245,-0.482666,0.13215,0.123357,-1.066172,-0.065618,-0.097963,A
-3.057247,0.079739,0.945981,0.746433,-1.029809,-0.959366,0.685831,0.676994,0.911927,-2.011882,0.93337,-0.838691,-0.510048,-0.16965,-1.00249,-0.095263,0.056982,A
-3.310744,1.117008,0.360723,0.190965,-0.690631,-0.647024,0.181255,-0.101394,-0.142558,-0.566416,-0.117587,-0.779687,0.111306,0.413944,-1.295277,-0.313691,0.027306,A
-0.245345,0.249358,0.708291,0.174191,-0.523799,0.092752,4.351586,3.090276,0.173885,0.406959,0.664279,-0.174721,0.19472,1.247336,0.041437,0.227225,0.372607,A
-2.547301,-0.317477,0.391575,0.050273,-0.686935,-0.431024,0.210452,1.179429,1.182955,-2.495798,1.403205,-0.056856,-0.446164,-0.284841,-0.540742,0.392052,0.234442,A
-0.111935,0.395676,0.255654,0.134891,-0.674852,0.399731,4.282515,3.074099,0.05501,0.042749,0.497319,0.137258,0.178091,0.887898,0.139023,0.291322,0.205035,A
-2.464552,0.887155,0.287841,0.325212,-0.998152,-0.412523,0.572774,0.583591,0.49656,-2.017353,0.632573,-0.287972,-0.20811,-0.144859,-1.065797,0.377665,0.274981,A
1.93062,2.11798,0.66463,-0.660073,-1.00786,0.502304,3.007659,3.847433,0.206745,0.007236,0.42924,0.223203,-0.33953,0.72019,-0.003572,0.213685,0.783302,A
-3.815701,0.558462,0.766154,0.430757,-0.559111,-0.670135,0.1849,-0.50021,-0.019638,-0.377939,0.012139,-0.673162,0.049084,-0.078565,-0.873595,-0.632784,-0.183467,A
-0.123978,0.039255,-0.057873,-0.135115,-0.777801,0.445842,4.280061,2.794706,-0.037188,0.255605,0.62604,0.191136,-0.254716,0.309699,0.192705,0.159808,0.165757,A
-0.158085,3.658492,0.798729,-0.674445,-0.825951,0.025612,-0.112201,1.86989,0.914157,-0.966503,-0.198084,-0.095142,-0.375331,-0.114157,-1.076818,-0.020902,0.538632,A
0.446507,0.59967,0.106098,-0.129329,-0.808977,0.680884,4.100313,2.853924,-0.203786,-0.06305,0.433574,0.329806,0.001824,0.757147,-0.175275,0.552455,0.302589,A
-3.62252,-0.146917,0.478374,0.628597,-0.997468,-0.106622,0.641234,0.213156,0.452111,-1.115649,-0.195646,-0.755711,0.066029,-0.675538,-0.641585,-0.027972,0.374485,A
-0.460556,-0.208066,0.227002,0.217056,-0.806096,0.019826,4.425774,2.88225,0.045655,0.291231,0.606729,0.098683,-0.036024,0.598032,0.462794,-0.052343,0.253814,A
-3.333564,0.152008,0.962266,0.536315,-0.639929,-0.465815,0.237832,-0.290433,-0.074324,-0.127323,0.262529,-0.72072,0.166438,0.280073,-0.982786,-0.80007,0.005351,A
-3.078015,0.218757,0.363467,0.384598,-0.497678,-1.185013,-0.325842,0.285747,0.832757,-1.484915,1.156385,-0.329803,-0.297095,0.559625,-0.308203,-0.537779,0.186081,A
-2.025209,1.282648,0.335016,0.577135,-0.74797,-0.469664,0.185318,1.075301,0.541353,-2.079041,0.632252,-0.4101,-0.479565,0.222121,-0.69037,0.476302,0.147311,A
-2.753907,0.340704,0.592068,0.561197,-1.161455,-0.882905,0.627894,0.898677,0.728923,-2.172122,0.912413,-0.49413,-0.400335,-0.135837,-1.147152,0.151608,0.277193,A
-1.946566,0.671276,0.806001,0.903041,-0.591694,-0.51078,0.431958,1.064871,0.144371,-1.77818,0.592628,-0.796461,-0.308199,0.217278,-0.745231,0.305139,0.1683,A
0.234826,0.736389,-0.037586,-0.334724,-1.279517,0.074367,4.339676,2.705947,0.009744,-0.420103,0.395539,0.229437,0.157827,1.182328,-0.080357,0.761308,0.263221,A
-3.262221,0.880674,0.746064,-0.068126,-0.647908,0.075377,0.353489,-0.095023,0.559617,-0.838431,-0.635697,-0.505717,-0.239659,-0.014413,-1.287557,0.014354,0.208856,A
-2.502191,0.459981,0.638443,0.49414,-1.19262,-0.852004,0.667206,0.740945,0.768764,-2.222587,1.076775,-0.543163,-0.15959,0.11665,-0.807825,0.108973,0.218108,A
-1.43678,1.043235,0.272879,0.012483,-0.598669,-0.421541,-0.038457,0.707738,0.607147,-1.628874,0.916931,-0.412312,-0.369838,-0.00183,-1.146994,0.244201,-0.037932,A
0.615587,0.338856,0.392728,0.046551,-0.859417,0.06963,4.047539,2.83303,0.033772,0.0991,0.666569,0.144695,0.19842,1.026104,0.044952,0.202868,0.306888,A
-0.420328,0.070735,0.141471,0.34361,-0.797512,0.437838,4.358321,2.944159,-0.30815,0.152369,0.556265,0.324514,0.161481,0.673972,0.298817,0.263899,0.152553,A
-2.496537,1.463357,1.103847,0.52839,-0.759933,-0.269829,0.266355,-0.092448,0.239276,-0.804288,-0.266671,-0.463705,0.100541,0.397472,-1.48216,-0.060241,0.114852,A
-3.276866,0.053824,-0.360605,-0.228782,-0.409272,-0.753576,-0.787247,0.158024,0.741347,-0.631376,1.342966,0.218729,-0.49405,0.3761,-0.151384,-0.535999,0.10446,A
1.702057,2.374556,0.231585,-0.756079,-0.956235,0.674248,3.175319,3.807705,0.108251,-0.204902,0.317836,0.125091,-0.660455,0.470488,0.247911,0.348897,0.724533,A
-0.372583,-0.069293,-0.300883,-0.27897,-0.922936,0.464931,4.120522,3.090945,-0.047251,0.210344,0.532328,0.395251,0.127165,0.215923,0.230443,0.626012,-0.078654,A
-2.66327,1.02789,0.018033,-0.115747,-0.320421,-0.734281,-0.364279,0.341302,0.973721,-0.87764,0.915928,0.048702,-0.12647,0.664297,-0.15441,0.095669,0.146523,A
-2.879393,0.458945,-0.287716,-0.50318,-0.383511,-0.247491,-0.694461,0.212465,0.470324,-1.172602,0.461357,0.628035,-0.320636,-0.074098,0.113155,0.369406,0.017218,A
0.152538,3.247359,1.229127,-0.601631,-0.950624,-0.327173,-0.266319,2.238278,1.032071,-1.879826,0.485239,-0.425811,-0.36225,0.463882,-0.737059,0.076497,0.389766,A
-2.208068,0.342978,0.650109,0.137021,-0.972316,-0.831334,0.699063,0.729579,0.825483,-1.868465,1.197753,-0.7746,-0.196294,-0.331158,-1.312817,-0.115948,0.160373,A
-0.484191,0.193479,0.179948,0.227832,-0.996425,0.272986,4.389797,3.001413,-0.186688,0.152133,0.522247,0.187946,-0.25975,0.667851,0.358428,0.163736,0.183637,A
-1.359461,1.420118,0.206392,0.212013,-0.71578,-0.639954,0.284565,0.528924,0.450447,-1.661457,0.45636,-0.591755,-0.409914,0.211544,-0.90945,0.308877,0.277253,A
0.62429,3.873044,0.05587,-0.934867,-0.333864,-0.207751,-0.24585,0.828738,0.216096,0.587435,-0.417551,-0.141956,0.094851,0.469832,0.402893,-0.438347,0.175767,A
0.538811,3.855911,-0.442158,-0.492789,-0.440731,0.275996,0.115814,1.229225,0.182425,1.293145,-1.262277,0.022524,0.375302,1.123395,0.494256,-0.178917,0.54239,A
-2.177619,1.203715,0.214421,0.286452,-0.724927,-0.488328,0.128515,0.769718,0.505127,-1.582186,0.318739,-0.405651,-0.121575,0.201077,-0.996132,-0.033628,0.076126,A
-0.666958,-0.21407,-0.092708,-0.148953,-0.647291,0.561279,4.339728,2.961745,-0.040019,0.47847,0.943289,0.016054,-0.019264,0.170623,0.32277,0.194657,0.010595,A
-0.451943,-0.521855,-0.036656,-0.077319,-0.862976,0.487971,4.19153,2.974563,-0.056678,0.438384,0.885503,-0.422356,-0.055897,0.542822,0.47166,0.047332,-0.361452,A
-4.158293,-0.199793,0.62339,-0.02928,-0.957697,0.02233,0.262544,-0.170514,-0.287957,-0.301349,0.016162,-0.320584,-0.152968,-0.16709,-0.867556,-0.493531,-0.088784,A
-3.2344,-0.916818,0.624568,0.395227,-1.080343,0.0409,0.688849,0.649164,0.333462,-1.105311,0.958537,-0.46331,-0.492912,0.001519,0.098034,-0.37614,0.016584,A
-2.531982,-0.009514,-0.657736,-0.580392,0.008346,0.157587,0.46631,0.708264,0.478514,-0.410507,0.685266,1.648014,-0.995317,0.866823,0.973665,0.412855,0.562097,A
-3.361057,0.221882,0.38875,-0.290537,-0.069441,0.006492,-0.224441,0.16805,-0.711273,-0.762318,-0.668937,0.841431,0.030724,-0.674425,0.071569,0.495884,0.250452,A
-3.019864,-0.748802,0.4373,0.069103,-0.771118,-0.009805,0.8603,1.078264,0.55399,-1.812101,0.748484,-0.283343,-0.742572,-0.291856,0.276167,0.253828,0.191791,A
-2.790192,1.374781,-0.396694,-0.121396,-0.142807,0.004341,-0.123639,0.215525,-0.046579,-0.525117,-0.729507,0.024105,-0.223661,0.082169,-0.282441,0.557184,0.046465,A
-4.503738,-0.279895,0.000958,0.233827,-0.581535,0.029345,-0.543182,-0.053258,0.238811,-0.670297,0.649676,0.195332,-0.704813,0.100151,0.631381,-0.029001,0.335102,A
-3.785215,0.097809,0.544062,0.108395,-0.108073,-0.684191,-0.437421,0.535203,0.017826,-1.15264,-0.060917,0.384751,-0.414805,-0.386657,0.650628,0.186204,0.049141,A
-3.130761,-0.498037,0.180931,0.092852,-0.836393,-0.003121,0.143,0.688256,0.126406,-0.865349,0.293628,-0.360976,-0.412209,-0.653838,0.059359,0.190598,0.055799,A
-3.31034,-0.618343,0.575989,0.096649,-0.894732,0.05888,0.158635,0.475956,0.233271,-1.367143,0.508144,-0.16529,-0.570373,-0.463256,0.368746,-0.119042,0.072775,A
-3.371683,-0.179997,0.461121,0.554873,-0.726695,-0.523161,0.340064,0.780384,0.714116,-2.116738,1.101952,-0.341855,-0.578304,-0.607171,-0.671526,-0.025046,0.299961,A
-2.925709,0.120631,0.150183,0.068135,-0.640344,0.106071,-0.060584,-0.280955,0.121131,-0.777654,-0.153137,-0.372105,-0.009561,-0.193267,-0.574178,-0.390195,-0.033339,A
-3.365467,-0.5196,0.288004,0.242676,-0.567804,0.018229,0.335079,0.771352,0.391909,-1.513021,0.463593,-0.612344,-0.17038,-0.339548,-0.097506,0.246736,0.277818,A
-2.955433,1.097178,0.12137,0.067275,-0.489317,-0.513094,0.104865,0.03163,-0.160633,-0.337099,-0.5466,-0.2637,-0.131238,-0.301326,-0.996485,0.178992,0.069426,A
-2.753659,0.543332,0.099635,0.537343,-0.790792,-0.292056,0.998845,0.816745,0.690249,-1.458358,0.539898,-0.527186,-0.506153,-0.700958,-0.856689,-0.014733,0.373526,A
-3.257203,0.034259,0.431071,0.062684,-0.879853,0.177221,0.35778,0.788256,0.443095,-2.113039,0.448489,-0.455858,-0.521469,-0.391007,-0.294543,0.55699,0.1777,A
-2.776106,1.384394,-0.288226,-0.135071,-0.1621,-0.183,-0.007927,0.271909,-0.350703,-0.181074,-0.13038,0.578455,0.393187,0.216842,-0.209426,-0.054115,0.286411,A
-2.897007,-0.626293,0.326083,0.327378,-0.57735,-0.104853,0.568,0.922561,0.593098,-2.228915,1.180691,-0.106575,-0.823829,-0.142198,0.528826,0.262973,0.315188,A
-2.640756,0.956785,-0.578807,-0.100363,-0.182014,-0.113494,-0.634518,0.73616,0.48846,-0.506243,0.181579,0.227665,-0.342615,0.332976,0.161508,0.152566,0.03583,A
-4.210893,0.125744,-0.072526,-0.350705,-0.415719,0.102533,0.010206,-0.381464,0.022943,-0.069453,-0.133716,0.25397,-0.176829,-0.124561,0.197666,-0.43444,0.22925,A
-4.371809,-0.226616,0.270328,0.244731,-0.474887,-0.16637,-0.624514,0.19918,0.183547,-1.029624,0.445929,0.170207,-0.439883,0.453919,0.825861,-0.161683,0.265515,A
-3.208919,0.841982,0.037734,0.140558,-0.530103,-0.054529,-0.058313,-0.062681,-0.08975,-0.369225,-0.040626,0.359897,-0.140616,0.207107,-0.172742,-0.181995,0.050505,A
-3.271924,-0.664546,-0.035007,0.191854,-0.548015,-0.108907,-0.139201,0.012282,-0.098308,-0.547772,0.259718,-0.08599,-0.639086,-0.590483,0.454944,-0.36027,0.142337,A
-2.470085,1.098827,0.925356,0.185517,0.151593,0.392235,0.524914,0.7559,0.368917,-1.433646,0.410614,0.134838,-0.607658,0.477077,-0.243092,0.383681,0.277641,A
-3.729201,0.664949,0.503619,0.063425,-0.094669,-0.174805,0.134162,-0.221959,-0.040024,-0.206748,-0.102511,-0.064888,0.291527,-0.221001,-0.800263,-0.441492,-0.285343,A
-3.920732,-1.080102,0.509369,-0.246458,-0.94099,-0.001424,-0.148799,0.54978,0.104551,-1.721317,0.53769,-0.296178,-0.57527,-1.055624,0.230638,0.078449,0.092207,A
-3.855445,-0.418663,0.547994,-0.234257,-0.234384,0.168967,-0.018735,-0.112516,-0.52382,-0.546898,-0.674584,0.537328,-0.489126,-0.914666,0.489885,0.197743,-0.082486,A
-3.893009,-0.740783,0.130566,-0.027375,-0.592125,-0.051116,-0.426615,0.207232,0.017732,-0.695428,0.231061,-0.213973,-0.221537,-0.68083,0.472103,-0.158637,-0.084398,A
-3.596444,0.121345,0.048575,-0.228971,-0.442029,-0.227276,-0.104366,0.438142,-0.288517,-0.260877,-0.091679,-0.063331,-0.181296,0.329725,-0.005825,-0.146284,0.077509,A
-3.078602,0.938628,0.234187,-0.00598,-0.488298,-0.451731,-0.054425,0.27339,0.043761,-0.492677,-0.124598,-0.211999,-0.271349,-0.162016,-0.89681,0.122769,-0.180842,A
-3.526535,0.60609,0.589066,0.353854,-0.908908,-0.207273,-0.224551,-0.196298,-0.091698,-0.911835,-0.291268,-0.287984,0.038747,-0.423456,-0.800253,-0.557946,-0.186834,A
-3.238517,1.03836,0.095971,0.450292,-0.85022,-0.620435,-0.207662,0.352868,0.079431,-1.295808,0.131624,-0.413925,-0.37293,-0.446067,-0.601446,-0.039609,0.064605,A
-3.539558,0.284061,0.424824,-0.10842,-0.530082,0.512977,-0.120579,0.016293,0.192893,-0.502311,-0.492603,0.588349,-0.170839,-0.28965,-0.058493,0.100036,-0.151845,A
-2.942241,-0.594903,0.324295,0.578214,-0.522965,-0.040001,0.344277,0.956673,0.481622,-1.462945,0.885061,0.057439,-0.722573,-0.1035,0.19887,0.086724,0.433944,A
-3.64308,0.044101,0.03945,-0.072703,-0.826804,-0.325338,-0.151443,-0.27338,0.02528,-0.269496,-0.003579,0.021195,-0.568449,0.215162,0.285001,-0.347504,0.183265,A
-3.00169,0.576238,0.145555,0.067822,-0.608334,-0.194423,0.034687,0.110468,-0.257617,-0.297953,-0.096965,-0.124203,0.008535,-0.172857,-0.769088,-0.268488,-0.107484,A
-3.215704,0.131435,0.186815,0.184962,-1.520572,-0.118534,0.230152,-0.120838,-0.407793,-0.729529,-0.507273,-0.707172,-0.240236,-0.727562,-0.178601,-0.3894,-0.068675,A
-3.62992,-0.060481,0.410635,0.302563,-0.990474,-0.128851,-0.065331,0.569813,0.351163,-1.645712,0.566011,-0.573619,-0.724808,-0.369955,0.000833,0.094052,-0.08832,A
-3.957405,-0.18607,0.179696,-0.227325,-0.087463,0.474286,-0.40797,-0.331628,-0.175542,-0.238695,-0.213307,0.121982,-0.061219,-0.670068,0.121121,-0.224651,-0.409734,A
-2.982928,1.163577,-0.119932,0.417467,-0.707642,-0.523667,0.018755,0.049102,-0.115128,-0.398761,-0.56559,-0.318938,-0.724202,-0.568186,-0.971987,-0.017824,0.073875,A
-3.206205,-0.533401,0.600488,0.173683,-1.053338,-0.261877,0.560358,1.173464,0.412551,-2.042043,0.9169,-0.330003,-0.628473,-0.510534,-0.635128,0.215156,0.357176,A
-1.6802,-0.567116,-0.027691,-0.094584,-1.396179,0.459708,4.786005,2.762137,-0.358705,0.061018,0.359641,0.275185,-0.029099,0.308158,0.94822,0.205622,0.125303,A
-2.489862,1.132669,0.268141,0.607275,-0.758719,-0.190227,-0.205465,1.070005,0.409189,-2.115714,0.269746,-0.306092,-0.269649,-0.428101,-0.616151,0.603703,0.095601,A
-3.446479,-0.226049,0.713041,0.037857,-0.960223,0.062731,0.731524,0.772971,0.67533,-2.411372,0.657743,-0.731458,-0.755596,-0.441035,-0.407853,0.802158,0.247195,A
-3.114177,1.16467,0.106072,-0.189709,-0.097655,-0.183113,-0.01714,-0.193031,0.017735,-0.441327,-0.107379,-0.151628,0.039293,-0.111884,-0.863265,0.125831,0.070707,A
-3.367209,0.46971,0.068641,-0.56048,-0.746067,0.092582,-0.212027,-0.040706,-0.243065,-0.616397,-0.125927,-0.669473,0.118534,-0.040955,-0.999406,-0.172875,0.075762,A
-3.328263,-0.272379,0.697336,0.097437,-0.935384,0.055272,0.623204,0.795656,0.311107,-1.949004,0.297138,-0.457337,-0.423762,-0.324623,-0.377482,0.461188,0.303603,A
-3.350641,0.724831,0.53017,0.182252,-0.767514,-0.079983,0.47841,-0.019693,-0.147111,-0.547352,-0.868183,-0.581021,-0.137259,-0.225436,-0.746937,0.050947,-0.071151,A
-0.559534,3.918687,0.268066,-1.13277,-0.784413,-0.153748,-0.762713,1.612923,-0.003742,-0.455712,-0.336489,-0.413691,-0.127129,-0.280886,-0.872781,-0.324413,0.157397,A
-3.039468,0.594499,0.413213,-0.016866,-0.675407,-0.195943,0.170486,0.157952,-0.471579,-0.348574,-0.618065,-0.278511,-0.399965,-0.037913,-0.827824,0.072402,-0.05239,A
-3.486657,0.520216,0.264429,0.156297,-0.954529,0.113824,0.513601,0.111744,0.661824,-0.75469,-0.396266,-1.102222,0.360324,-0.782474,-0.572325,0.08595,0.23039,A
-2.652762,1.17848,-0.059536,-0.504699,-0.574996,-0.037086,0.116468,-0.129985,-0.489132,-0.412868,-0.498323,-0.311678,0.0908,0.099894,-0.861181,0.096334,0.00872,A
-3.235647,0.708929,0.010848,-0.664461,-0.370446,0.674281,-0.095359,0.008712,-0.129821,-0.20176,-0.250043,0.058238,-0.171319,0.024263,-0.539901,-0.100269,-0.055024,A
-2.420469,0.538885,0.33165,-0.695952,-0.614024,0.349944,0.019113,0.113241,-0.031326,-0.830876,-0.395337,-0.143636,0.055855,-0.375916,-0.706141,0.335953,-0.143573,A
-2.024567,0.413052,0.448956,-0.181238,-0.867715,0.222458,0.363939,1.233793,0.725037,-2.463002,0.814445,-0.284395,-0.705281,-0.159574,-0.711668,0.794702,0.300106,A
-3.290094,0.062461,0.144718,0.37635,-0.652127,0.029902,0.219483,0.45476,0.395256,-1.517275,0.883162,-0.115627,-0.662164,-0.125586,0.30127,0.058271,0.150795,A
-2.879132,0.060167,0.916837,0.080223,-0.767887,-0.758867,0.770193,1.037864,0.027632,-2.530287,0.379597,-0.254082,-0.612284,-1.053707,-0.471439,0.632774,0.227739,A
-2.365697,1.265536,0.136404,-0.418839,-0.849543,0.074779,-0.018238,0.096839,-0.55764,-0.595182,-0.692137,0.110252,0.105178,0.184369,-1.226102,0.404197,0.015943,A
-4.158522,0.222136,-0.354914,0.406792,-0.438933,-0.637833,-0.419823,0.176179,0.508034,-1.049114,0.701358,-0.070946,-0.631389,0.221806,0.625475,-0.283682,0.303081,A
-3.058111,1.514225,-0.197924,-0.153599,-0.622645,-0.120198,0.013466,0.257996,0.119963,-0.791878,-0.122611,0.072372,-0.382119,0.130849,0.04861,0.294295,0.001954,A
-3.668092,-0.803603,0.056539,-0.416488,0.389052,0.050662,-0.789458,0.306565,0.304793,-1.241467,0.217965,0.592928,-0.620864,-0.956764,1.367038,0.283128,-0.193236,A
-3.493118,0.263328,0.318851,-0.689419,-0.142367,0.364491,0.10508,0.232668,-0.281895,-0.205745,-0.713377,0.400027,-0.203299,-0.416615,0.334467,0.172717,-0.225444,A
-3.555235,-0.738656,0.076459,0.093345,-0.781872,0.117082,-0.166738,0.027076,-0.11553,-0.800291,0.386797,-0.292414,-0.507334,-0.849998,0.387539,-0.146452,-0.02966,A
-2.355616,1.341951,-0.860082,-0.205802,-0.27393,-0.358244,0.002785,-0.054282,0.266965,-0.047933,-0.082501,-0.069934,-0.382403,-0.119787,-0.324839,0.071537,0.084214,A
-4.314394,-0.414976,-0.004779,0.155038,-0.207396,0.249653,0.076453,-0.524169,0.071789,-0.15241,0.142969,-0.026354,-0.437708,-0.015795,0.356302,-0.392475,0.164753,A
-3.286249,0.865476,0.11433,-0.230205,0.25113,0.14566,0.12601,0.027734,0.322965,-0.037938,-0.297589,0.17765,-0.146299,0.02755,-0.041727,-0.118326,-0.067349,A
-3.190872,0.05419,-0.431807,-0.184401,-0.612036,-0.142886,-0.632791,0.346558,0.635482,0.052309,0.914088,-0.459805,-0.501837,-0.032703,0.361055,-0.899394,-0.247293,A
-3.423739,0.481377,0.179738,0.003592,-0.105177,-0.022697,0.141465,-0.161504,0.168499,-0.105457,-0.165941,0.417059,0.169795,-0.269383,-0.325878,-0.371892,0.182474,A
-3.046461,0.641506,-0.208072,-0.136997,-0.443758,-0.021913,-0.631854,0.579074,0.799758,-1.214866,1.230055,-0.752579,-0.419859,0.072498,-0.168565,-0.195257,-0.189359,A
-4.146897,-0.443339,0.243472,-0.484174,-0.250632,0.664042,-0.214949,-0.316689,-0.099601,-0.404741,-0.120655,0.224883,-0.244835,-0.966564,0.035749,-0.187538,-0.252656,A
-3.218632,1.122357,-0.156083,-0.240326,-0.002529,0.129478,0.019427,0.391682,0.052053,-0.10407,-0.47045,0.063209,-0.063053,0.31825,-0.221273,0.108385,-0.042746,A
-3.004496,0.260713,-0.009138,0.23954,-0.517241,-0.399348,-0.106828,0.243979,0.325711,-0.690473,0.658743,-0.972283,-0.288004,-0.438428,-0.338318,-0.470629,-0.206082,A
-2.803346,-1.003854,-0.47392,-0.863076,0.155921,0.67628,-0.121311,-0.160302,-0.239673,0.308519,-0.131918,0.627994,-0.60892,-0.846678,0.19821,0.017221,-0.243872,A
-3.52655,-0.479516,0.431538,0.280588,-0.479916,-0.244532,0.306043,-0.651531,-0.21058,-0.604713,0.32767,-0.463196,-0.020711,-0.156686,0.045142,-0.978629,0.241114,A
-2.887617,1.113848,-0.295999,0.029725,-0.426008,-0.070653,0.105203,-0.182274,0.074808,-0.049459,-0.395419,0.393842,-0.322866,0.046424,-0.107505,0.358572,0.054699,A
-3.281799,0.253541,0.095982,0.50917,-0.711537,-0.014049,0.161535,0.297213,0.103809,-0.740958,0.221363,-0.317905,-0.497816,-0.317644,-0.064211,-0.177654,0.038182,A
-3.141876,1.022325,0.118275,0.217131,-0.312288,-0.105666,0.106197,0.153689,-0.002437,0.047146,0.122941,0.135052,-0.106589,0.457776,-0.236478,0.041411,0.009241,A
-4.263184,0.182118,0.467681,-0.184185,-0.554216,0.240696,-0.020101,-0.537674,0.245303,-0.17744,0.096898,-0.643687,-0.327556,-0.225501,-0.569351,-0.366517,-0.060497,A
-3.768034,0.378099,-0.466588,0.160727,-0.279157,-0.14236,0.161136,-0.348435,-0.014322,-0.100773,-0.405838,0.120007,-0.443435,-0.035566,0.177082,-0.572584,0.035418,A
-4.123376,0.205147,0.027858,0.364698,-0.609935,-0.480573,-0.333149,0.194436,0.177688,-0.59898,0.022342,-0.103852,-0.484129,0.244082,0.719804,-0.206451,0.077359,A
-2.691315,1.599634,-0.056793,-0.13654,-0.50235,-0.305774,0.401449,0.10645,0.296586,-0.656741,-0.383079,-0.32288,-0.088748,-0.264446,-0.807977,0.018766,0.135993,A
-3.417322,-0.177038,0.001457,0.488469,-0.48872,-0.092288,-0.173331,0.104496,0.036977,-0.663698,0.115401,0.299264,-0.23937,0.012155,0.113812,-0.016272,0.308943,A
