@relation 'AT: Zone4_10k-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.575attr_4-0.478attr_6-0.471attr_2-0.383attr_5-0.261attr_1... numeric
@attribute -0.696attr_3-0.542attr_1+0.328attr_4+0.245attr_6-0.232attr_2... numeric
@attribute '0.635attr_5-0.484attr_2-0.393attr_6+0.37 attr_1-0.22attr_3...' numeric
@attribute -0.551attr_6-0.479attr_5+0.407attr_4+0.327attr_2-0.324attr_3... numeric
@attribute 0.559attr_1-0.503attr_2+0.476attr_6-0.448attr_5+0.067attr_4... numeric
@attribute class {A,AA,ADA,AN,BHA,BI,C,CH,CN,DA,DDA,DDH,DHA,DRA,E,EN,G,GH,HA,I,II,JA,JH,K,KH,KT,LA,MA,MN,MSA,NA,O,OI,OU,PA,PHA,RA,RI,S,SA,T,TA,THA,TTA,U,UN,UU,Y,YA}

@data
-0.276569,-0.167752,0.668633,0.597585,0.109632,AA
0.54365,-0.373042,0.297082,0.109277,-0.18437,AA
-1.054182,-0.590377,0.600885,-0.101651,0.330428,AA
-0.021488,0.097162,0.936234,0.630258,0.408857,AA
0.072689,-0.041942,0.213176,-0.013004,0.002139,AA
-0.458828,-0.282553,0.245309,-0.039761,0.226466,AA
-0.194266,-0.280428,0.939497,0.154155,0.28649,AA
0.04939,-0.701893,0.317454,0.433943,0.047601,AA
-0.53153,-0.862884,0.018559,0.035553,-0.170212,AA
-0.146434,-0.543722,-0.776761,0.695496,0.374397,AA
-0.094859,-1.04291,0.269133,-0.192127,-0.191778,AA
0.548031,-1.035878,0.084343,0.044658,-0.170634,AA
-0.147133,-0.83524,0.467066,0.177088,-0.241877,AA
-0.288164,-0.766044,0.06093,0.368235,-0.302502,AA
-0.516643,-0.72048,-0.017696,0.079587,-0.118408,AA
-0.016272,-1.003457,-0.287501,0.333589,0.092363,AA
-0.203773,-0.520175,0.057165,0.202213,-0.178818,AA
-0.683266,-0.865473,0.037434,-0.062301,-0.134305,AA
-0.719177,-0.714317,0.053137,0.084796,-0.136599,AA
-0.262718,-0.609282,0.342682,-0.373947,-0.240703,AA
-0.342842,-0.898969,0.067407,0.150883,-0.298456,AA
-0.268361,-1.207824,-0.004983,0.009227,-0.230728,AA
0.080233,-0.956418,0.122402,-0.112386,-0.183233,AA
-0.113095,-0.726845,0.100069,-0.153459,-0.150902,AA
-0.122803,-0.931412,0.04365,-0.017265,-0.400773,AA
-0.660227,-0.822744,0.245872,-0.205648,-0.262667,AA
-0.774278,-0.142542,0.397431,0.321394,-0.057465,AA
-0.185246,-0.772881,0.1813,-0.165509,-0.251402,AA
-0.138157,-0.427463,0.370919,0.05967,-0.083,AA
-0.243046,-0.582238,-0.355277,0.035489,0.015018,AA
-0.442366,-0.096528,0.255084,0.11054,0.16116,AA
-0.561395,-0.412099,-0.360108,0.159237,-0.137642,AA
-0.086699,-0.147873,0.56246,0.316162,0.583178,AA
5.725009,2.670641,-0.671372,1.627475,0.082296,AA
-0.620224,-0.236115,-0.031834,0.310794,-0.281899,AA
-0.236049,-0.513642,0.500896,0.046837,0.64687,AA
-0.751951,-0.474496,0.242926,-0.276069,-0.010731,AA
-0.778976,0.08254,0.123144,0.044788,0.345902,AA
2.784494,0.14367,-3.990159,-0.497052,0.072739,ADA
-0.279242,-1.983418,-0.887442,1.710463,1.843061,ADA
0.638309,-1.756245,-1.782311,1.23716,1.768829,ADA
1.447771,-1.252742,-0.270677,1.885052,2.016195,ADA
-0.399398,-1.912155,-0.950074,1.580952,1.915465,ADA
-0.190872,-1.694768,-0.878972,1.365075,1.38992,ADA
3.116495,-0.179068,-3.757578,-0.542486,0.044404,ADA
0.83738,-1.649342,-1.104971,1.181317,2.009089,ADA
0.537453,-1.532954,-0.535229,1.615908,2.272131,ADA
-0.213666,-1.86865,-0.884134,1.619048,2.091039,ADA
-0.379505,-1.979258,-0.994868,1.618843,2.401304,ADA
2.679679,-0.083567,-4.138989,-0.518657,-0.037223,ADA
0.581303,-1.74748,-1.828177,0.958017,1.582582,ADA
-0.256835,-1.764686,-1.117049,1.371974,1.967198,ADA
2.770363,0.019179,-4.031179,-0.467818,-0.012846,ADA
2.705913,-0.376379,-4.1816,-0.531911,-0.153013,ADA
0.277736,-1.677142,-1.75644,1.322934,2.273582,ADA
0.351392,-1.778905,-0.753388,1.798173,2.503413,ADA
1.138142,-1.329576,-0.037772,1.204013,1.61315,ADA
-0.343261,-1.583559,-1.221833,0.927506,2.0054,ADA
2.721314,-0.187641,-4.125248,-0.59749,-0.006223,ADA
0.288449,-1.889016,-1.674405,1.404867,1.784788,ADA
-0.07329,-1.266133,-1.155565,1.808889,1.724905,ADA
2.869236,-0.282263,-4.010716,-0.640252,0.02316,ADA
-0.624794,-1.354112,-1.131407,0.599502,1.148793,ADA
2.607021,-0.211394,-4.237647,-0.707833,0.051513,ADA
2.619194,-0.334183,-4.253815,-0.66549,-0.038398,ADA
-0.323818,-1.932733,-0.986745,1.241971,1.826095,ADA
-0.71768,-2.09739,-1.025412,1.331114,2.523657,ADA
-0.64772,-1.605505,-1.117515,0.471646,1.493834,ADA
-0.81397,-1.855567,-1.096264,0.977574,2.064889,ADA
-0.456577,-1.821486,-0.933463,0.871856,1.430281,ADA
-0.764195,-1.649147,-1.277073,0.642426,1.758564,ADA
1.445265,-0.853695,-0.213706,0.402937,0.720919,ADA
-0.32861,-2.009579,-1.137403,1.880899,2.046025,ADA
-0.643526,-1.356205,-1.092569,0.851564,1.42047,ADA
-0.033376,-1.999867,-1.284762,1.332814,1.49521,ADA
-0.662308,-1.619317,-1.125162,0.265919,1.477084,ADA
-0.57838,-1.891632,-0.760445,1.03435,1.324982,ADA
-0.269639,-1.73689,-0.886871,1.347287,1.268004,ADA
-0.917266,-1.307268,-0.985477,0.567883,1.437762,ADA
-0.739257,-1.383066,-1.270981,0.32369,1.164313,ADA
-0.625541,-2.019184,-0.929754,1.293379,1.794405,ADA
-0.679192,-1.400666,-0.838509,0.544221,1.302878,ADA
-0.885936,-1.678923,-1.094469,1.057814,1.87154,ADA
0.031258,-0.811764,-0.550564,1.111699,1.379033,ADA
-0.479652,-1.877968,-0.830543,1.60445,1.80059,ADA
-0.65489,-1.471633,-1.33689,1.050434,1.833644,ADA
-0.204401,-1.426731,-1.245884,0.905398,1.834042,ADA
2.46426,-1.373637,1.633189,0.015694,0.267042,ADA
0.4764,-1.149051,-1.311657,0.872879,1.330407,ADA
0.26921,-1.701673,-1.344144,0.923781,1.842842,ADA
0.585759,-1.654767,-0.075326,1.293175,1.84314,ADA
-0.536564,-1.540614,-0.93975,1.222414,1.739585,ADA
-0.473276,-1.601076,-1.170873,1.413247,2.210743,ADA
-0.287215,-1.805056,-1.179562,1.483746,2.216483,ADA
0.63681,-1.647943,-0.367912,1.576065,2.120686,ADA
-0.372645,-1.792702,-1.153315,1.39056,2.179744,ADA
-0.215044,-1.598864,-0.852152,1.803409,1.521512,ADA
-0.188346,-1.555316,-1.342542,0.424988,1.399033,ADA
-0.310673,-1.03538,-0.909582,1.352925,1.425998,ADA
-0.608997,-1.522002,-1.06001,0.509297,1.385518,ADA
-0.798482,-1.554629,-0.815014,0.399172,0.969295,ADA
1.665149,-1.317604,0.236578,1.269699,1.412538,ADA
-0.26458,-1.550404,-0.885569,1.318537,1.220018,ADA
0.806609,-1.326242,0.135595,1.390072,1.678226,ADA
-0.481889,-1.951308,-0.885539,1.606092,1.744664,ADA
0.171882,-1.521362,-0.228155,0.951181,1.572567,ADA
0.040745,-1.632013,-1.076441,1.711393,1.626779,ADA
-0.256385,-1.314305,-0.989228,1.278446,1.372789,ADA
-0.234462,-1.073916,-0.737194,1.495475,1.13637,ADA
-0.202369,-2.035075,-1.056914,1.744793,1.954617,ADA
-0.230173,-0.986486,-0.723532,1.658228,1.315991,ADA
-0.171438,-1.752431,-0.83789,1.597483,1.468831,ADA
0.064813,-1.744124,-1.22998,2.092307,1.642229,ADA
-0.154071,-1.932603,-0.863213,1.688338,1.821562,ADA
-0.299468,-1.914929,-0.691442,1.82279,1.579664,ADA
-0.348298,-1.452374,-0.733067,1.124967,1.008157,ADA
-0.262024,-1.549025,-0.766305,1.566605,1.286718,ADA
1.145055,-1.475685,0.013878,1.437229,1.825706,ADA
0.142571,-1.60792,-1.339267,1.415816,1.589143,ADA
-0.098477,-1.717,-0.861442,1.85378,1.420164,ADA
-0.187816,-1.809914,-0.88286,1.724033,1.448121,ADA
-0.632756,-1.320796,-0.989364,1.216382,1.717089,ADA
-0.303144,-2.007398,-0.974239,1.713477,2.036593,ADA
-0.136899,-2.033343,-1.055834,1.127274,2.12162,ADA
0.127285,-1.553647,-1.150145,1.387188,1.084344,ADA
-0.608488,-1.942554,-1.093945,1.227962,1.97114,ADA
-0.488914,-2.057915,-1.128613,1.260847,1.97816,ADA
-0.059682,0.300552,-0.858584,0.816075,0.763601,ADA
-0.284353,-1.711245,-0.990379,1.14111,1.502581,ADA
0.162478,-1.285642,-0.942222,2.050285,1.32033,ADA
-0.40767,-2.178624,-0.987061,1.473526,2.084035,ADA
-0.583716,-1.712563,-0.818507,0.740007,1.085583,ADA
-0.323901,-1.933973,-0.913801,0.83227,1.857474,ADA
-0.367845,-1.877316,-0.52493,0.820233,1.637787,ADA
-0.587814,-1.626007,-0.841235,1.286533,1.639987,ADA
0.607702,-1.74446,0.072092,0.801555,1.44841,ADA
-0.527901,-1.443388,-0.721817,1.212409,1.039107,ADA
0.899585,-1.580953,-0.182913,0.325345,1.083821,ADA
0.67687,-1.703781,0.041013,1.272721,1.760145,ADA
0.444735,-1.671724,-0.367055,1.604011,2.168889,ADA
-0.101183,-1.559902,-0.798942,1.145215,1.207221,ADA
0.356862,-1.551343,-1.008334,0.753127,1.601715,ADA
-0.22807,-1.632182,-0.759327,1.736636,1.59538,ADA
-0.226654,-1.427661,-0.963205,1.20371,1.251927,ADA
0.786611,-1.512912,-0.131072,1.15494,1.729386,ADA
-0.065008,-1.642273,-0.621393,0.894426,1.682877,ADA
0.172501,-1.793254,-0.516735,1.172978,1.926716,ADA
-0.416207,-1.47026,-0.959932,0.996777,1.254435,ADA
-0.018227,0.132445,-0.82177,0.878386,0.585741,ADA
0.428427,-1.454471,-0.668523,0.407634,1.191945,ADA
0.340277,-1.621811,-0.141385,1.307777,1.892885,ADA
-0.498087,-1.690589,-1.156971,0.979724,1.917297,ADA
-0.446431,-1.248314,-0.966395,0.568998,1.298251,ADA
-0.240848,-1.665043,-0.90236,1.048053,1.893586,ADA
-0.160619,-1.49153,-0.851517,1.101789,1.014358,ADA
-0.24606,-1.937941,-0.742674,1.173529,2.071559,ADA
-0.170744,-1.729763,-1.357337,0.33773,1.29384,ADA
-0.692113,-1.080274,-0.900072,0.977698,1.370946,ADA
1.845533,-0.78645,1.939513,0.123941,-0.049114,ADA
3.373072,-1.358002,1.914473,-0.502815,-0.271856,ADA
3.337251,-1.656354,1.849816,-0.591684,-0.240055,ADA
3.387736,-1.460421,1.84356,-0.514462,-0.243966,ADA
3.293834,-1.659427,1.915072,-0.67645,-0.322858,ADA
1.819697,-0.813553,1.893258,0.225146,-0.033444,ADA
3.367936,-1.458087,1.87057,-0.572113,-0.303044,ADA
0.718134,-1.53626,-0.329723,1.33926,1.835298,ADA
3.370742,-1.621666,1.804405,-0.560552,-0.224991,ADA
-0.446986,-1.733716,-0.916786,1.116312,1.567347,ADA
0.233146,-1.681384,-0.959361,0.895185,1.847694,ADA
0.758608,-1.418679,-0.181126,1.499606,1.866081,ADA
3.36855,-1.554285,1.856797,-0.460654,-0.147918,ADA
3.368535,-0.870133,2.139712,-0.376861,-0.337753,ADA
3.40633,-1.547244,1.780493,-0.482968,-0.177805,ADA
3.401157,-1.299034,1.913407,-0.361346,-0.151052,ADA
1.624365,-1.26584,-0.12367,1.281628,1.447117,ADA
-0.081111,-1.91671,-0.928581,2.053192,1.618258,ADA
-0.072578,-1.686001,-0.97844,0.573597,1.442823,ADA
1.448827,-1.306076,-0.729111,1.127003,1.526127,ADA
-0.36679,-1.235996,-0.880334,1.333117,1.20732,ADA
-0.396234,-1.520272,-0.437099,1.187532,0.879249,ADA
2.173021,-0.746057,1.734632,0.093157,-0.072171,ADA
3.268184,-1.153119,2.174858,-0.613848,-0.460172,ADA
3.407337,-1.342665,1.883699,-0.364632,-0.137416,ADA
-0.560868,-1.330212,-0.688438,0.682886,1.428568,ADA
1.824599,-0.987247,1.950218,-0.016808,-0.149133,ADA
0.131609,-1.655226,-0.452296,0.659803,1.43255,ADA
3.334042,-1.366922,1.981564,-0.530058,-0.292752,ADA
1.404361,-0.7425,1.664396,0.246967,-0.011557,ADA
0.730588,-0.878137,1.593989,-0.083331,-0.155247,ADA
0.676581,-1.536678,-0.568803,0.684147,1.439915,ADA
3.445211,-1.036107,1.939988,-0.309799,-0.208233,ADA
-0.152065,-1.779624,-0.803102,0.746381,1.632554,ADA
0.133739,-1.448433,-0.894287,0.311153,1.143525,ADA
0.412625,-1.511586,-0.074255,1.135384,1.625476,ADA
0.047778,-1.909935,-0.62066,1.222156,1.929798,ADA
0.437415,-1.652875,-0.412029,1.530549,2.024952,ADA
0.036953,-1.44259,-0.502663,0.642398,1.376099,ADA
0.672862,-1.418907,0.042108,0.528335,1.044317,ADA
0.713747,-1.562775,-1.241645,1.317797,0.86007,ADA
1.036681,-1.684607,0.034822,1.074173,1.617578,ADA
3.391297,-1.119933,1.990924,-0.411331,-0.27475,ADA
0.961982,-1.562041,0.004756,0.880716,1.403244,ADA
0.695968,-1.492687,-0.754791,0.818328,1.46826,ADA
0.630627,-1.460003,-0.193498,1.616759,2.046838,ADA
0.765303,-1.41577,-0.138402,1.328301,1.737047,ADA
0.858057,-1.459292,-0.125617,1.259956,1.692422,ADA
0.909756,-1.283971,-0.452476,0.563319,1.158475,ADA
3.414649,-1.297449,1.887807,-0.360215,-0.151861,ADA
3.372669,-1.517414,1.845365,-0.540384,-0.246397,ADA
1.783692,-0.965675,0.001458,1.163378,1.243662,ADA
-0.506374,-1.41073,-0.584943,1.303762,1.21519,ADA
1.840656,-0.651823,1.628447,0.186263,-0.007342,ADA
1.405624,-0.473977,1.443099,-0.003887,-0.140083,ADA
0.612514,-1.569305,-0.123302,1.064061,1.552912,ADA
3.401991,-1.320956,1.899623,-0.377998,-0.159614,ADA
3.327548,-1.098009,2.107119,-0.489746,-0.359032,ADA
1.454989,-0.550832,0.992445,-0.019342,-0.029963,ADA
3.358753,-1.344404,1.950697,-0.489745,-0.26231,ADA
0.064246,-1.68258,-0.623831,1.761063,1.150035,ADA
3.410488,-1.477084,1.803007,-0.466861,-0.189854,ADA
3.377909,-1.187949,2.000687,-0.366991,-0.199626,ADA
-0.302499,-1.708055,-0.876259,1.394555,1.457085,ADA
-0.372279,-1.680985,-0.949929,1.099342,1.498961,ADA
3.412539,-1.49427,1.78047,-0.520634,-0.23916,ADA
3.411467,-1.347289,1.852374,-0.461737,-0.237199,ADA
3.243419,-1.530885,2.079254,-0.605666,-0.296109,ADA
3.261251,-1.121073,2.215846,-0.545882,-0.401601,ADA
1.171393,-0.584137,1.42431,0.118896,-0.015651,ADA
-0.386643,-2.104551,-1.206836,1.644391,1.933318,ADA
3.385779,-1.251569,1.937605,-0.471444,-0.283539,ADA
3.347523,-1.499184,1.910304,-0.501548,-0.210783,ADA
3.316766,-1.760638,1.841175,-0.630273,-0.235991,ADA
1.628576,-1.531702,0.350002,1.007525,1.407756,ADA
-0.091817,-1.467701,-0.440559,1.092497,1.745798,ADA
3.411295,-1.364016,1.853429,-0.429208,-0.196488,ADA
-0.1152,-1.863111,-0.260484,1.156628,1.884967,ADA
3.3473,-1.722609,1.822428,-0.510484,-0.129552,ADA
0.457477,-1.60494,-0.992946,1.119458,1.815911,ADA
2.392675,-0.639383,-4.531121,-0.556475,-0.326573,AN
-0.997183,-0.096239,-0.487499,-1.079027,-0.928649,AN
-1.011762,0.077602,0.338815,-1.63738,-1.185899,AN
-1.169961,0.01195,0.250558,-1.564091,-1.344466,AN
-0.306459,0.703923,-0.743225,-1.577498,-1.017281,AN
-0.754268,-0.017224,0.514974,-1.366697,-1.275318,AN
-0.940006,0.194874,0.182102,-1.714908,-1.730706,AN
-1.218818,-0.132146,0.499591,-1.698222,-0.746445,AN
-0.722313,-0.239011,0.307081,-1.251034,-0.742939,AN
-0.931877,-0.159018,0.014764,-1.137597,-0.759182,AN
2.818194,0.179582,-3.953278,-0.684685,0.260274,AN
-1.087938,-0.167598,0.921855,-1.644381,-1.010874,AN
-1.046615,-0.024534,0.332767,-1.679186,-1.153408,AN
-0.784371,-0.0616,0.28508,-1.139775,-0.696704,AN
0.971979,4.245319,1.231349,-0.933452,-0.138943,AN
-0.848396,-0.08116,0.097902,-1.341276,-0.66463,AN
0.861986,4.195447,1.410934,-1.319164,-0.2752,AN
-1.324991,-0.311738,0.668039,-1.948066,-1.271433,AN
-0.970972,-0.025967,0.09051,-1.469833,-0.930302,AN
2.737097,-0.131119,-4.099637,-0.73979,0.147027,AN
-0.876253,1.136899,-0.141308,-1.242033,-1.457946,AN
-1.00807,-0.095081,-0.305274,-1.069271,-1.079563,AN
-0.985313,0.102459,0.175454,-1.456141,-0.874247,AN
-1.438406,0.094536,0.188018,-1.904529,-1.695511,AN
-1.201741,0.286255,-0.141436,-1.751249,-1.567555,AN
-1.176125,0.148947,-0.197132,-1.671789,-1.581478,AN
-1.617612,-0.35534,0.310042,-1.655628,-1.681273,AN
-1.295372,-0.043622,0.355677,-1.923108,-1.320585,AN
-1.218212,0.074484,0.296791,-1.722548,-1.700685,AN
-1.247936,0.473947,-0.547842,-1.52226,-1.725827,AN
-1.452181,0.319995,-0.018661,-1.701108,-1.680373,AN
-1.343792,0.482261,0.051879,-1.603123,-1.647701,AN
2.594334,-0.430141,-4.29685,-0.52803,-0.207603,AN
-1.27505,0.465086,-0.21438,-1.533389,-1.754335,AN
-1.349159,-0.223075,0.301523,-1.747266,-1.632277,AN
-0.231234,-0.030988,0.712329,-1.389205,-1.373387,AN
-0.937164,-0.249199,0.436974,-1.309358,-1.052546,AN
-1.092764,-0.148388,-0.077279,-1.237166,-1.144952,AN
-1.198894,-0.256506,0.126517,-1.319062,-1.072964,AN
-0.942402,0.425912,0.144755,-1.11745,-1.007572,AN
-0.330773,0.173238,0.423418,-1.353811,-1.401032,AN
0.037648,-0.034442,0.572762,-1.392328,-1.366583,AN
-1.207258,0.163518,-0.046773,-1.668965,-1.614761,AN
-1.273543,0.1651,0.118363,-1.755285,-1.427128,AN
-1.126717,-0.07109,0.425809,-1.876256,-1.22215,AN
-0.676447,-0.252687,0.528896,-1.759523,-1.071062,AN
0.216075,-0.066446,0.630564,-1.222655,-0.875053,AN
0.057684,-0.273735,1.785221,-0.833757,0.003358,AN
-0.62776,-0.274029,0.731506,-1.523257,-1.324374,AN
-1.323765,-0.020874,0.183247,-1.761991,-1.555303,AN
-1.200498,-0.291739,0.331697,-1.498282,-1.109994,AN
-0.987779,0.043961,0.047737,-1.335454,-0.822931,AN
-0.730222,-0.053498,0.399795,-1.775408,-0.781163,AN
-0.672441,-0.061538,0.459156,-1.665892,-1.425786,AN
2.650497,-0.062369,-4.161968,-0.584588,0.022775,AN
-1.347791,-0.089566,0.351805,-1.906417,-1.949321,AN
0.32714,4.311543,1.883094,-1.61412,-0.525577,AN
-0.983352,-0.102301,-0.840159,-0.672347,-1.000685,AN
-1.069174,0.16439,0.116364,-1.529582,-1.368352,AN
-0.955475,0.344015,0.018552,-1.38344,-1.087295,AN
-1.140817,0.090114,0.152572,-1.565241,-1.113747,AN
-0.993639,0.421185,0.253806,-1.550174,-1.596701,AN
-1.097412,-0.01419,0.251535,-1.753719,-1.083529,AN
-1.099872,-0.118971,-0.218243,-0.745648,-0.502621,AN
-0.976235,-0.189198,0.311349,-1.217247,-0.668929,AN
-1.321108,-0.133464,0.45934,-1.752257,-1.11893,AN
-1.124801,0.146836,0.31427,-1.851852,-1.421817,AN
-0.403944,-0.122489,0.348014,-1.593696,-1.433832,AN
-0.356401,-0.036997,0.844406,-1.399898,-1.391283,AN
-1.564076,-0.105294,0.128485,-1.802366,-1.871277,AN
-1.789709,0.026584,0.149276,-1.739594,-2.226409,AN
-1.67915,-0.094252,0.298192,-1.778736,-1.553033,AN
-1.150447,-0.120586,0.016855,-1.849503,-1.562139,AN
-1.418236,0.797361,0.046195,-1.625858,-1.964601,AN
-1.139041,0.068874,0.076944,-1.727302,-1.510201,AN
-0.790776,0.26231,-0.380407,-1.601328,-1.594747,AN
-1.665384,-0.288213,0.405678,-1.454813,-1.254844,AN
-1.325239,0.034118,0.118811,-1.728741,-1.690189,AN
-1.462157,-0.038546,0.114539,-1.810264,-1.654533,AN
-1.316412,0.245101,0.123083,-1.506553,-1.516062,AN
-1.290413,0.352557,0.098966,-1.712229,-1.410443,AN
-1.435219,-0.068093,0.436053,-1.730088,-1.196101,AN
2.86386,0.114438,-3.922922,-0.451543,0.03883,AN
-1.097715,-0.198209,0.518997,-1.879762,-1.276318,AN
-1.321846,0.145353,-0.289553,-0.816767,-1.121061,AN
-0.703083,0.276241,-0.016489,-1.613037,-0.96382,AN
-1.014375,0.143128,0.317014,-1.345575,-1.298743,AN
-1.095481,-0.176824,0.401774,-1.255574,-0.82277,AN
-1.068674,0.009989,0.284601,-0.965704,-0.776087,AN
-1.342486,-0.042984,0.440385,-1.036574,-0.926716,AN
-0.302042,0.483589,-0.180508,-0.222149,0.135347,AN
-1.158929,0.146898,0.343374,-1.593039,-1.478141,AN
2.680584,-0.237604,-4.174908,-0.648938,0.005959,AN
-1.600499,-0.176453,0.329805,-1.833864,-1.584535,AN
-0.90467,0.33902,-0.540875,-1.558423,-1.632368,AN
-1.521708,-0.067617,-0.06987,-1.459879,-1.592188,AN
-1.557281,-0.085204,0.090018,-1.518967,-1.83335,AN
-1.600503,-0.293406,0.039014,-1.553946,-1.499769,AN
-1.473173,0.052896,-0.140054,-1.721462,-1.914018,AN
-1.696933,-0.192651,0.258416,-1.613373,-1.959626,AN
-1.888594,-0.163503,0.20288,-1.730042,-2.138766,AN
0.377602,4.369802,1.810746,-1.212579,-0.463,AN
-1.443227,-0.129217,0.451847,-1.765038,-1.496072,AN
2.411736,-0.386242,-4.456127,-0.575728,-0.189792,AN
-1.589172,-0.212683,0.058111,-1.495063,-1.629828,AN
-1.421491,0.018492,0.449083,-2.015437,-1.811854,AN
-1.565066,0.187981,0.117153,-1.677239,-1.629068,AN
-1.248048,0.282659,0.210125,-1.669396,-1.304679,AN
-1.142646,0.254524,-0.074609,-1.39805,-1.355337,AN
-0.809661,0.468893,-0.519235,-1.661542,-1.431084,AN
-1.059455,0.086962,0.278864,-1.641532,-1.562585,AN
-0.362181,0.194498,-0.012297,-1.117453,0.074103,AN
-1.488898,0.179168,0.192376,-1.56603,-1.524969,AN
-1.312405,0.071951,0.381997,-1.544504,-1.401302,AN
-0.664488,-0.11162,0.697683,-1.565439,-1.035422,AN
-1.638786,-0.096713,0.136831,-1.775784,-1.956303,AN
-0.21377,0.07814,0.620888,-1.085712,-1.162043,AN
-0.925539,0.23882,0.102382,-1.549952,-1.158844,AN
-1.068699,0.157651,0.017477,-1.65414,-1.160507,AN
-0.987153,0.20613,-0.264873,-1.55142,-1.315626,AN
-1.182232,-0.035711,0.590781,-1.626549,-0.931428,AN
2.748847,-0.231718,-4.11107,-0.691744,0.06218,AN
-1.492546,0.070736,0.397314,-1.61002,-1.345302,AN
-1.748682,-0.213265,0.379899,-1.729822,-1.659136,AN
-1.713359,0.074988,0.297662,-1.711332,-1.626275,AN
-1.277324,-0.065795,0.423856,-1.437448,-0.89234,AN
-1.306979,-0.029726,0.431089,-1.813123,-1.378642,AN
0.700279,0.938971,-0.381194,-0.766998,-0.60257,AN
-1.522522,0.171597,0.373463,-1.594562,-1.638497,AN
-1.08658,-0.012206,0.277386,-1.438905,-1.218205,AN
-1.24582,-0.010659,0.215541,-1.20661,-1.095984,AN
-1.039856,-0.158374,-0.417877,-0.900193,-0.852588,AN
-0.915561,0.095713,0.414816,-1.380305,-0.907086,AN
-1.325153,-0.028235,0.424466,-1.404238,-1.340862,AN
-0.815755,0.064256,0.09441,-1.145396,-0.472805,AN
0.660115,4.396731,1.339866,-0.837678,-0.128838,AN
-0.795036,-0.290515,0.212487,-1.102559,-0.442378,AN
-0.582199,-0.117673,-0.264028,-1.019667,-0.543573,AN
-0.878392,1.246132,-0.745257,-0.16664,-0.981563,AN
-1.190432,-0.02889,0.520427,-1.520515,-0.938586,AN
0.928578,4.278799,1.077409,-1.080131,0.003704,AN
-0.59575,1.480278,-0.666544,-0.136474,-0.85618,AN
-0.700125,0.108212,0.244146,-1.014031,-0.267187,AN
-0.828922,-0.183929,0.124112,-1.259857,-0.754185,AN
-0.35984,1.729251,-0.773283,-0.487368,-0.913739,AN
-0.620916,0.055321,-0.323987,-1.209469,-0.801259,AN
-0.559781,-0.26745,0.173615,-1.654037,-0.952865,AN
-0.934954,-0.140265,-0.344651,-1.434901,-1.292457,AN
-0.621499,-0.0916,0.270294,-1.330633,-0.388596,AN
-1.253294,-0.069221,0.418465,-1.533976,-1.434682,AN
-0.964158,0.059119,-0.402808,-1.0486,-0.714743,AN
-0.905128,-0.309894,-0.554932,-0.933415,-0.628532,AN
-0.76718,-0.226265,0.061159,-0.950586,-0.19812,AN
-1.08341,-0.222846,0.449544,-1.648982,-0.797386,AN
-0.521643,-0.714126,-0.022456,-0.178966,-0.063406,AN
-0.843738,-1.070085,0.483858,-0.727475,-0.465061,AN
-0.528709,0.048139,0.370213,-1.280737,-1.108113,AN
-0.977858,0.020569,0.086318,-1.488893,-1.131354,AN
-1.292432,-0.322125,0.434921,-1.748609,-1.174522,AN
-1.080125,-0.125495,0.010544,-1.52678,-1.268569,AN
-0.938339,-0.044092,-0.132997,-1.238169,-0.865211,AN
-0.583763,0.219211,-0.627683,-1.035711,-0.69802,AN
-0.723237,0.070256,-0.296274,-0.993217,-0.639753,AN
0.025397,-0.482385,0.303556,-1.057787,-0.391539,AN
-1.164981,-0.137789,0.057679,-1.304412,-1.035923,AN
-1.07254,-0.262271,0.514498,-1.753912,-1.323216,AN
-0.178399,-0.02566,0.730972,-1.479804,-1.481733,AN
-0.809265,-0.19335,0.061154,-1.239463,-0.59556,AN
-0.472803,-0.212374,0.444727,-0.61924,-0.072861,AN
0.299954,0.09111,1.153244,-0.767478,0.764059,AN
-0.780098,0.072091,-0.182554,-1.179717,-0.591494,AN
-0.567941,-0.180184,0.037981,-0.908402,-0.193442,AN
-1.090732,-0.045508,-0.12143,-1.037043,-0.886927,AN
-0.950705,-0.046347,0.241814,-1.217037,-0.70906,AN
-0.8973,-0.228858,-0.05961,-1.020511,-0.643432,AN
-0.93097,0.06726,-0.376209,-1.005563,-0.964265,AN
-0.408128,1.921842,-0.700386,-0.151295,-0.891414,AN
-0.098886,0.324429,0.238745,-0.308393,0.02296,AN
-1.0773,0.237429,0.312525,-1.449387,-0.767657,AN
-0.418948,1.069118,-0.305827,-0.090164,-0.555192,AN
-0.796358,-0.07553,-0.292706,-0.859303,-0.721818,AN
-0.94308,-0.267275,-0.45492,-0.888247,-0.745977,AN
-0.782612,-0.039926,-0.078531,-0.933396,-0.661326,AN
1.105645,4.225158,1.008323,-0.952337,0.011651,AN
-0.860153,-0.199759,-0.087014,-0.951859,-0.671408,AN
-0.738413,-0.178351,-0.001836,-0.173305,0.082327,AN
-0.807652,1.075354,-0.483952,0.158764,-0.580701,AN
-0.991463,-0.145456,-0.118796,-0.822946,-0.668256,AN
